x,y,z,y-coordinate,x_velocity,y_velocity,z_velocity
337.13849,-2670.083,4418,-2669.4905,,0,0
337.13849,-2625.0464,4418,-2624.4639,,0,0
337.13849,-4895.7813,4419,-4894.7178,,0,0
337.13849,-4894.6318,4419,-4893.5742,,0,0
337.13849,-4893.4243,4419,-4892.373,,0,0
337.13849,-4892.1567,4419,-4891.1123,,0,0
337.13849,-4890.8252,4419,-4889.7876,,0,0
337.13849,-4889.4272,4419,-4888.3965,,0,0
337.13849,-4887.959,4419,-4886.936,,0,0
337.13849,-4886.417,4419,-4885.4019,,0,0
337.13849,-4884.7979,4419,-4883.7905,,0,0
337.13849,-4883.0977,4419,-4882.0986,,0,0
337.13849,-4881.3115,4419,-4880.3213,,0,0
337.13849,-4879.4365,4419,-4878.4551,,0,0
337.13849,-4877.4668,4419,-4876.4951,,0,0
337.13849,-3922.6152,4419,-3917.2258,,0,0
337.13849,-3883.9858,4419,-3879.6619,,0,0
337.13849,-3841.0352,4419,-3838.4692,,0,0
337.13849,-3795.9985,4419,-3794.7393,,0,0
337.13849,-3750.9619,4419,-3750.1304,,0,0
337.13849,-3705.9255,4419,-3705.1038,,0,0
337.13849,-4898.9116,4420,-4897.8311,,0,0
337.13849,-4897.9189,4420,-4896.8438,,0,0
337.13849,-4896.876,4420,-4895.8066,,0,0
337.13849,-4485.2646,4447,-4485.1118,,0,0
337.13849,-4463.2949,4447,-4463.1875,,0,0
337.13849,-4440.4507,4447,-4440.5332,,0,0
337.13849,-4506.1841,4448,-4505.9849,,0,0
337.13849,-4526.0996,4449,-4525.8521,,0,0
337.13849,-4417.2065,4449,-4417.082,,0,0
337.13849,-4545.063,4450,-4544.7656,,0,0
337.13849,-4393.8643,4450,-4393.5093,,0,0
337.13849,-4580.3101,4451,-4579.9155,,0,0
337.13849,-4563.1191,4451,-4562.7734,,0,0
337.13849,-4370.4551,4451,-4369.9033,,0,0
337.13849,-4596.6782,4452,-4596.2349,,0,0
337.13849,-4346.998,4452,-4346.2822,,0,0
337.13849,-4627.1011,4453,-4626.5601,,0,0
337.13849,-4612.2627,4453,-4611.77,,0,0
337.13849,-4323.5054,4453,-4322.6484,,0,0
337.13849,-4654.6812,4454,-4654.043,,0,0
337.13849,-4641.229,4454,-4640.6396,,0,0
337.13849,-4299.9844,4454,-4298.9976,,0,0
337.13849,-4679.6836,4455,-4678.9507,,0,0
337.13849,-4667.4888,4455,-4666.8032,,0,0
337.13849,-4276.4395,4455,-4275.3247,,0,0
337.13849,-4702.3496,4456,-4701.5239,,0,0
337.13849,-4691.2939,4456,-4690.5146,,0,0
337.13849,-4252.8721,4456,-4251.6235,,0,0
337.13849,-4732.4712,4457,-4731.4985,,0,0
337.13849,-4722.9077,4457,-4721.9883,,0,0
337.13849,-4712.875,4457,-4712.0044,,0,0
337.13849,-4229.2842,4457,-4227.8882,,0,0
337.13849,-4205.6768,4457,-4204.1104,,0,0
337.13849,-4758.5015,4458,-4757.3745,,0,0
337.13849,-4750.2471,4458,-4749.1699,,0,0
337.13849,-4741.5771,4458,-4740.5513,,0,0
337.13849,-4182.0483,4458,-4180.2813,,0,0
337.13849,-4780.9697,4459,-4779.6987,,0,0
337.13849,-4773.8447,4459,-4772.6206,,0,0
337.13849,-4766.3613,4459,-4765.1851,,0,0
337.13849,-4158.3975,4459,-4156.3887,,0,0
337.13849,-4134.7227,4459,-4132.4175,,0,0
337.13849,-4806.2231,4460,-4804.7754,,0,0
337.13849,-4800.3662,4460,-4798.9609,,0,0
337.13849,-4794.2148,4460,-4792.853,,0,0
337.13849,-4787.7549,4460,-4786.438,,0,0
337.13849,-4111.0225,4460,-4108.3452,,0,0
337.13849,-553.82227,4460,-553.55444,,0,0
337.13849,-508.74878,4460,-508.50247,,0,0
337.13849,-463.67535,4460,-463.45041,,0,0
337.13849,-418.60187,4460,-418.39838,,0,0
337.13849,-373.52838,4460,-373.34634,,0,0
337.13849,-328.45496,4460,-328.29431,,0,0
337.13849,-283.38147,4460,-283.24231,,0,0
337.13849,-238.30804,4460,-238.19026,,0,0
337.13849,-193.23456,4460,-193.13821,,0,0
337.13849,-148.1611,4460,-148.0862,,0,0
337.13849,-103.08765,4460,-103.03416,,0,0
337.13849,-58.014191,4460,-57.982155,,0,0
337.13849,-12.940729,4460,-12.930101,,0,0
337.13849,-4826.9814,4461,-4825.375,,0,0
337.13849,-4822.1665,4461,-4820.5981,,0,0
337.13849,-4817.1104,4461,-4815.5811,,0,0
337.13849,-4811.7998,4461,-4810.311,,0,0
337.13849,-4087.293,4461,-4084.1387,,0,0
337.13849,-4063.5317,4461,-4059.738,,0,0
337.13849,-1635.5852,4461,-1634.8031,,0,0
337.13849,-1590.5118,4461,-1589.7511,,0,0
337.13849,-1545.4384,4461,-1544.6991,,0,0
337.13849,-1500.365,4461,-1499.6471,,0,0
337.13849,-1455.2915,4461,-1454.5951,,0,0
337.13849,-1410.218,4461,-1409.5431,,0,0
337.13849,-1365.1445,4461,-1364.491,,0,0
337.13849,-1320.071,4461,-1319.439,,0,0
337.13849,-1274.9976,4461,-1274.387,,0,0
337.13849,-1229.9242,4461,-1229.335,,0,0
337.13849,-1184.8507,4461,-1184.2828,,0,0
337.13849,-1139.7772,4461,-1139.2308,,0,0
337.13849,-1094.7037,4461,-1094.1788,,0,0
337.13849,-1049.6304,4461,-1049.1267,,0,0
337.13849,-1004.5568,4461,-1004.0748,,0,0
337.13849,-959.4834,4461,-959.02277,,0,0
337.13849,-914.40997,4461,-913.9707,,0,0
337.13849,-869.33643,4461,-868.9187,,0,0
337.13849,-824.263,4461,-823.86664,,0,0
337.13849,-779.18958,4461,-778.81464,,0,0
337.13849,-734.11609,4461,-733.76257,,0,0
337.13849,-689.0426,4461,-688.71051,,0,0
337.13849,-643.96918,4461,-643.65857,,0,0
337.13849,-598.89575,4461,-598.60651,,0,0
337.13849,-4851.4038,4462,-4849.5947,,0,0
337.13849,-4847.8149,4462,-4846.0371,,0,0
337.13849,-4844.0459,4462,-4842.3003,,0,0
337.13849,-4840.0879,4462,-4838.3755,,0,0
337.13849,-4835.9312,4462,-4834.2529,,0,0
337.13849,-4831.5659,4462,-4829.9233,,0,0
337.13849,-4039.7346,4462,-4035.0217,,0,0
337.13849,-4015.8972,4462,-4009.6479,,0,0
337.13849,-2717.3481,4462,-2716.0518,,0,0
337.13849,-2672.2749,4462,-2670.9998,,0,0
337.13849,-2627.2014,4462,-2625.9478,,0,0
337.13849,-2582.1279,4462,-2580.8958,,0,0
337.13849,-2537.0544,4462,-2535.8438,,0,0
337.13849,-2491.981,4462,-2490.7917,,0,0
337.13849,-2446.9075,4462,-2445.7397,,0,0
337.13849,-2401.8342,4462,-2400.6877,,0,0
337.13849,-2356.7607,4462,-2355.6355,,0,0
337.13849,-2311.6873,4462,-2310.5835,,0,0
337.13849,-2266.6138,4462,-2265.5315,,0,0
337.13849,-2221.5403,4462,-2220.4795,,0,0
337.13849,-2176.4668,4462,-2175.4275,,0,0
337.13849,-2131.3936,4462,-2130.3755,,0,0
337.13849,-2086.3198,4462,-2085.3235,,0,0
337.13849,-2041.2465,4462,-2040.2715,,0,0
337.13849,-1996.1729,4462,-1995.2194,,0,0
337.13849,-1951.0995,4462,-1950.1674,,0,0
337.13849,-1906.0261,4462,-1905.1154,,0,0
337.13849,-1860.9526,4462,-1860.0634,,0,0
337.13849,-1815.8792,4462,-1815.0112,,0,0
337.13849,-1770.8057,4462,-1769.9592,,0,0
337.13849,-1725.7322,4462,-1724.9072,,0,0
337.13849,-1680.6587,4462,-1679.8552,,0,0
337.13849,-4876.8945,4463,-4874.8491,,0,0
337.13849,-4874.5845,4463,-4872.561,,0,0
337.13849,-4872.1582,4463,-4870.1587,,0,0
337.13849,-4869.6104,4463,-4867.6348,,0,0
337.13849,-4866.9346,4463,-4864.9844,,0,0
337.13849,-4864.125,4463,-4862.2012,,0,0
337.13849,-4861.1743,4463,-4859.2773,,0,0
337.13849,-4858.0757,4463,-4856.207,,0,0
337.13849,-4854.8213,4463,-4852.9819,,0,0
337.13849,-3989.354,4463,-3982.4141,,0,0
337.13849,-3959.1165,4463,-3952.5027,,0,0
337.13849,-3925.4492,4463,-3919.1091,,0,0
337.13849,-3799.1113,4463,-3796.8774,,0,0
337.13849,-3754.0381,4463,-3752.2485,,0,0
337.13849,-3708.9644,4463,-3707.1963,,0,0
337.13849,-3663.8911,4463,-3662.1443,,0,0
337.13849,-3618.8174,4463,-3617.0923,,0,0
337.13849,-3573.7441,4463,-3572.0403,,0,0
337.13849,-3528.6707,4463,-3526.9883,,0,0
337.13849,-3483.5972,4463,-3481.9363,,0,0
337.13849,-3438.5234,4463,-3436.8843,,0,0
337.13849,-3393.4502,4463,-3391.8323,,0,0
337.13849,-3348.3767,4463,-3346.78,,0,0
337.13849,-3303.3035,4463,-3301.7283,,0,0
337.13849,-3258.23,4463,-3256.676,,0,0
337.13849,-3213.1563,4463,-3211.624,,0,0
337.13849,-3168.0828,4463,-3166.572,,0,0
337.13849,-3123.0095,4463,-3121.52,,0,0
337.13849,-3077.936,4463,-3076.468,,0,0
337.13849,-3032.8625,4463,-3031.416,,0,0
337.13849,-2987.7891,4463,-2986.364,,0,0
337.13849,-2942.7156,4463,-2941.312,,0,0
337.13849,-2897.6421,4463,-2896.26,,0,0
337.13849,-2852.5688,4463,-2851.2078,,0,0
337.13849,-2807.4951,4463,-2806.1558,,0,0
337.13849,-2762.4219,4463,-2761.1038,,0,0
337.13849,-4902.9199,4464,-4900.6016,,0,0
337.13849,-4901.9141,4464,-4899.6064,,0,0
337.13849,-4900.8574,4464,-4898.5615,,0,0
337.13849,-4899.7471,4464,-4897.4639,,0,0
337.13849,-4898.582,4464,-4896.311,,0,0
337.13849,-4897.3584,4464,-4895.1011,,0,0
337.13849,-4896.0737,4464,-4893.8301,,0,0
337.13849,-4894.7241,4464,-4892.4951,,0,0
337.13849,-4893.3076,4464,-4891.0933,,0,0
337.13849,-4891.8193,4464,-4889.6216,,0,0
337.13849,-4890.2573,4464,-4888.0757,,0,0
337.13849,-4888.6167,4464,-4886.4521,,0,0
337.13849,-4886.8936,4464,-4884.7471,,0,0
337.13849,-4885.0845,4464,-4882.9565,,0,0
337.13849,-4883.1851,4464,-4881.0762,,0,0
337.13849,-4881.1895,4464,-4879.1011,,0,0
337.13849,-4879.0947,4464,-4877.0273,,0,0
337.13849,-3887.0632,4464,-3881.7319,,0,0
337.13849,-3844.1848,4464,-3840.6143,,0,0
337.13849,-4441.7788,4496,-4441.4585,,0,0
337.13849,-4486.9126,4497,-4486.4912,,0,0
337.13849,-4464.8438,4497,-4464.4688,,0,0
337.13846,-4418.252,4497,-4417.749,,0,0
337.13849,-4394.7256,4497,-4394.0576,,0,0
337.13849,-4527.9331,4498,-4527.4019,,0,0
337.13849,-4507.9292,4498,-4507.4609,,0,0
337.13849,-4371.1909,4498,-4370.374,,0,0
337.13849,-4347.646,4498,-4346.6992,,0,0
337.13849,-4565.1235,4499,-4564.4707,,0,0
337.13849,-4546.9829,4499,-4546.3916,,0,0
337.13849,-4324.0928,4499,-4323.0288,,0,0
337.13849,-4598.8428,4500,-4598.0605,,0,0
337.13849,-4582.396,4500,-4581.6787,,0,0
337.13849,-4300.5332,4500,-4299.3564,,0,0
337.13849,-4276.9678,4500,-4275.6743,,0,0
337.13849,-4629.416,4501,-4628.5063,,0,0
337.13849,-4614.5034,4501,-4613.6577,,0,0
337.13849,-4253.3965,4501,-4251.9756,,0,0
337.13849,-4670.0107,4502,-4668.9141,,0,0
337.13849,-4657.1362,4502,-4656.1016,,0,0
337.13849,-4643.6152,4502,-4642.6431,,0,0
337.13849,-4229.8203,4502,-4228.2539,,0,0
337.13849,-4206.2393,4502,-4204.5015,,0,0
337.13849,-4705.0591,4503,-4703.7793,,0,0
337.13849,-4693.9434,4503,-4692.7241,,0,0
337.13849,-4682.27,4503,-4681.1113,,0,0
337.13849,-4182.6553,4503,-4180.7109,,0,0
337.13849,-4744.5107,4504,-4742.9761,,0,0
337.13849,-4735.3516,4504,-4733.8828,,0,0
337.13849,-4725.7329,4504,-4724.3311,,0,0
337.13849,-4715.6436,4504,-4714.3047,,0,0
337.13849,-4159.0684,4504,-4156.873,,0,0
337.13849,-4135.4819,4504,-4132.9756,,0,0
337.13849,-4776.9761,4505,-4775.1904,,0,0
337.13849,-4769.4453,4505,-4767.7207,,0,0
337.13849,-4761.5371,4505,-4759.8745,,0,0
337.13849,-4753.2324,4505,-4751.6333,,0,0
337.13849,-4111.9004,4505,-4109.001,,0,0
337.13849,-4088.3276,4505,-4084.9219,,0,0
337.13849,-644.51501,4505,-644.0863,,0,0
337.13849,-599.40387,4505,-599.00482,,0,0
337.13849,-554.29285,4505,-553.92328,,0,0
337.13849,-509.1817,4505,-508.84174,,0,0
337.13849,-464.07056,4505,-463.76022,,0,0
337.13849,-418.95947,4505,-418.67868,,0,0
337.13849,-373.84839,4505,-373.59714,,0,0
337.13849,-328.73727,4505,-328.51563,,0,0
337.13849,-283.62616,4505,-283.43405,,0,0
337.13849,-238.51508,4505,-238.35257,,0,0
337.13849,-193.40398,4505,-193.27104,,0,0
337.13849,-148.29286,4505,-148.1895,,0,0
337.13849,-103.18176,4505,-103.10795,,0,0
337.13849,-58.070656,4505,-58.026417,,0,0
337.13849,-12.959551,4505,-12.944882,,0,0
337.13849,-4809.5684,4506,-4807.4966,,0,0
337.13849,-4803.6714,4506,-4801.6543,,0,0
337.13849,-4797.4785,4506,-4795.5181,,0,0
337.13849,-4790.9761,4506,-4789.0723,,0,0
337.13849,-4784.1475,4506,-4782.3018,,0,0
337.13849,-4064.7734,4506,-4060.6868,,0,0
337.13849,-1727.1814,4506,-1726.0431,,0,0
337.13849,-1682.0704,4506,-1680.9617,,0,0
337.13849,-1636.9594,4506,-1635.8801,,0,0
337.13849,-1591.8481,4506,-1590.7986,,0,0
337.13849,-1546.7371,4506,-1545.717,,0,0
337.13849,-1501.626,4506,-1500.6355,,0,0
337.13849,-1456.5149,4506,-1455.554,,0,0
337.13849,-1411.4038,4506,-1410.4724,,0,0
337.13849,-1366.2926,4506,-1365.3909,,0,0
337.13849,-1321.1815,4506,-1320.3093,,0,0
337.13849,-1276.0704,4506,-1275.2278,,0,0
337.13849,-1230.9594,4506,-1230.1462,,0,0
337.13849,-1185.8483,4506,-1185.0647,,0,0
337.13849,-1140.7371,4506,-1139.9832,,0,0
337.13849,-1095.626,4506,-1094.9017,,0,0
337.13849,-1050.5149,4506,-1049.8201,,0,0
337.13849,-1005.4039,4506,-1004.7386,,0,0
337.13849,-960.29272,4506,-959.6571,,0,0
337.13849,-915.18164,4506,-914.57556,,0,0
337.13849,-870.07043,4506,-869.49396,,0,0
337.13849,-824.95941,4506,-824.41248,,0,0
337.13849,-779.84827,4506,-779.33093,,0,0
337.13849,-734.73718,4506,-734.24939,,0,0
337.13849,-689.6261,4506,-689.16791,,0,0
337.13849,-4839.4863,4507,-4837.1182,,0,0
337.13849,-4835.0894,4507,-4832.7671,,0,0
337.13849,-4830.4717,4507,-4828.1968,,0,0
337.13849,-4825.6221,4507,-4823.3965,,0,0
337.13849,-4820.5303,4507,-4818.3545,,0,0
337.13849,-4815.1831,4507,-4813.0591,,0,0
337.13849,-4041.2505,4507,-4036.1812,,0,0
337.13849,-4017.7795,4507,-4011.0591,,0,0
337.13849,-2809.8477,4507,-2808,,0,0
337.13849,-2764.7368,4507,-2762.9185,,0,0
337.13849,-2719.6257,4507,-2717.8369,,0,0
337.13849,-2674.5146,4507,-2672.7554,,0,0
337.13849,-2629.4036,4507,-2627.6738,,0,0
337.13849,-2584.2925,4507,-2582.5923,,0,0
337.13849,-2539.1812,4507,-2537.5107,,0,0
337.13849,-2494.0703,4507,-2492.4292,,0,0
337.13849,-2448.959,4507,-2447.3477,,0,0
337.13849,-2403.8481,4507,-2402.2664,,0,0
337.13849,-2358.7368,4507,-2357.1846,,0,0
337.13849,-2313.6257,4507,-2312.103,,0,0
337.13849,-2268.5146,4507,-2267.0217,,0,0
337.13849,-2223.4036,4507,-2221.9399,,0,0
337.13849,-2178.2925,4507,-2176.8586,,0,0
337.13849,-2133.1814,4507,-2131.7771,,0,0
337.13849,-2088.0703,4507,-2086.6956,,0,0
337.13849,-2042.9592,4507,-2041.6139,,0,0
337.13849,-1997.8481,4507,-1996.5323,,0,0
337.13849,-1952.7369,4507,-1951.4508,,0,0
337.13849,-1907.6259,4507,-1906.3693,,0,0
337.13849,-1862.5146,4507,-1861.2877,,0,0
337.13849,-1817.4037,4507,-1816.2063,,0,0
337.13849,-1772.2926,4507,-1771.1246,,0,0
337.13849,-4875.9932,4508,-4873.208,,0,0
337.13849,-4873.4243,4508,-4870.6709,,0,0
337.13849,-4870.7275,4508,-4868.0068,,0,0
337.13849,-4867.8955,4508,-4865.2085,,0,0
337.13849,-4864.9209,4508,-4862.2695,,0,0
337.13849,-4861.7979,4508,-4859.1831,,0,0
337.13849,-4858.5186,4508,-4855.9419,,0,0
337.13849,-4855.0747,4508,-4852.5371,,0,0
337.13849,-4851.459,4508,-4848.9614,,0,0
337.13849,-4847.6616,4508,-4845.2061,,0,0
337.13849,-4843.6738,4508,-4841.2612,,0,0
337.13849,-3991.6086,4508,-3984.1162,,0,0
337.13849,-3961.7212,4508,-3954.4805,,0,0
337.13849,-3928.3828,4508,-3921.3293,,0,0
337.13849,-3890.2197,4508,-3884.1396,,0,0
337.13849,-3847.4033,4508,-3843.1016,,0,0
337.13849,-3802.2922,4508,-3799.3623,,0,0
337.13849,-3757.1809,4508,-3754.7124,,0,0
337.13849,-3712.0698,4508,-3709.6309,,0,0
337.13849,-3666.959,4508,-3664.5493,,0,0
337.13849,-3621.8479,4508,-3619.4678,,0,0
337.13849,-3576.7368,4508,-3574.3862,,0,0
337.13849,-3531.6255,4508,-3529.3047,,0,0
337.13849,-3486.5144,4508,-3484.2231,,0,0
337.13849,-3441.4033,4508,-3439.1416,,0,0
337.13849,-3396.2922,4508,-3394.0601,,0,0
337.13849,-3351.1814,4508,-3348.9785,,0,0
337.13849,-3306.0703,4508,-3303.897,,0,0
337.13849,-3260.959,4508,-3258.8154,,0,0
337.13849,-3215.8479,4508,-3213.7339,,0,0
337.13849,-3170.7368,4508,-3168.6523,,0,0
337.13849,-3125.6257,4508,-3123.5708,,0,0
337.13849,-3080.5146,4508,-3078.4893,,0,0
337.13849,-3035.4033,4508,-3033.4077,,0,0
337.13849,-2990.2925,4508,-2988.3262,,0,0
337.13849,-2945.1812,4508,-2943.2446,,0,0
337.13849,-2900.0701,4508,-2898.1631,,0,0
337.13849,-2854.959,4508,-2853.0815,,0,0
337.13849,-4907.0186,4509,-4903.8198,,0,0
337.13849,-4906.0034,4509,-4902.8188,,0,0
337.13849,-4904.9375,4509,-4901.7681,,0,0
337.13849,-4903.8174,4509,-4900.6641,,0,0
337.13849,-4902.6416,4509,-4899.5049,,0,0
337.13849,-4901.4072,4509,-4898.2881,,0,0
337.13849,-4900.1113,4509,-4897.0098,,0,0
337.13849,-4898.75,4509,-4895.6675,,0,0
337.13849,-4897.3208,4509,-4894.2578,,0,0
337.13849,-4895.8203,4509,-4892.7778,,0,0
337.13849,-4894.2441,4509,-4891.2231,,0,0
337.13849,-4892.5894,4509,-4889.5903,,0,0
337.13849,-4890.8516,4509,-4887.876,,0,0
337.13849,-4889.0273,4509,-4886.0757,,0,0
337.13849,-4887.1113,4509,-4884.1846,,0,0
337.13849,-4885.0996,4509,-4882.1987,,0,0
337.13849,-4882.9868,4509,-4880.1133,,0,0
337.13849,-4880.7686,4509,-4877.9233,,0,0
337.13849,-4878.439,4509,-4875.6235,,0,0
337.13849,-4394.957,4544,-4394.1162,,0,0
337.13849,-4442.4556,4545,-4441.8438,,0,0
337.13846,-4418.6572,4545,-4417.9136,,0,0
337.13849,-4371.3027,4545,-4370.3701,,0,0
337.13849,-4347.6753,4545,-4346.6558,,0,0
337.13849,-4324.0669,4545,-4322.9619,,0,0
337.13849,-4487.8286,4546,-4487.2388,,0,0
337.13849,-4465.7095,4546,-4465.1626,,0,0
337.13849,-4300.4736,4546,-4299.2778,,0,0
337.13849,-4276.8921,4546,-4275.5942,,0,0
337.13849,-4548.0356,4547,-4547.2856,,0,0
337.13849,-4528.9399,4547,-4528.2441,,0,0
337.13849,-4508.8936,4547,-4508.2642,,0,0
337.13849,-4253.3193,4547,-4251.9038,,0,0
337.13849,-4229.7554,4547,-4228.1992,,0,0
337.13849,-4600.0195,4548,-4599.0801,,0,0
337.13849,-4583.5342,4548,-4582.6611,,0,0
337.13849,-4566.2217,4548,-4565.416,,0,0
337.13849,-4206.1992,4548,-4204.4731,,0,0
337.13849,-4182.6514,4548,-4180.7183,,0,0
337.13849,-4658.46,4549,-4657.2539,,0,0
337.13849,-4644.9043,4549,-4643.7642,,0,0
337.13849,-4630.668,4549,-4629.5952,,0,0
337.13849,-4615.7183,4549,-4614.7119,,0,0
337.13849,-4159.1152,4549,-4156.9263,,0,0
337.13849,-4135.5938,4549,-4133.0869,,0,0
337.13849,-4717.1309,4550,-4715.5996,,0,0
337.13849,-4706.5156,4550,-4705.0483,,0,0
337.13849,-4695.3682,4550,-4693.9653,,0,0
337.13849,-4683.6626,4550,-4682.3242,,0,0
337.13849,-4671.3696,4550,-4670.0972,,0,0
337.13849,-4112.0938,4550,-4109.1851,,0,0
337.13849,-689.87506,4550,-689.39642,,0,0
337.13849,-644.74786,4550,-644.30017,,0,0
337.13849,-599.62067,4550,-599.20392,,0,0
337.13849,-554.49353,4550,-554.10767,,0,0
337.13849,-509.36639,4550,-509.01132,,0,0
337.13849,-464.23923,4550,-463.91504,,0,0
337.13849,-419.11206,4550,-418.81879,,0,0
337.13849,-373.98486,4550,-373.72253,,0,0
337.13849,-328.85773,4550,-328.62622,,0,0
337.13849,-283.73056,4550,-283.52997,,0,0
337.13849,-238.60339,4550,-238.43369,,0,0
337.13849,-193.47624,4550,-193.33742,,0,0
337.13849,-148.34908,4550,-148.24113,,0,0
337.13849,-103.22191,4550,-103.14487,,0,0
337.13849,-58.094746,4550,-58.048573,,0,0
337.13849,-12.967581,4550,-12.952339,,0,0
337.13849,-4771.0078,4551,-4769.103,,0,0
337.13849,-4763.0898,4551,-4761.2446,,0,0
337.13849,-4754.7744,4551,-4752.9902,,0,0
337.13849,-4746.042,4551,-4744.3198,,0,0
337.13849,-4736.8721,4551,-4735.2124,,0,0
337.13849,-4727.2417,4551,-4725.6465,,0,0
337.13849,-4088.6228,4551,-4085.1946,,0,0
337.13849,-4065.1929,4551,-4061.0669,,0,0
337.13849,-1772.927,4551,-1771.7072,,0,0
337.13849,-1727.7998,4551,-1726.6108,,0,0
337.13849,-1682.6726,4551,-1681.5145,,0,0
337.13849,-1637.5454,4551,-1636.4183,,0,0
337.13849,-1592.4182,4551,-1591.322,,0,0
337.13849,-1547.2911,4551,-1546.2257,,0,0
337.13849,-1502.1639,4551,-1501.1295,,0,0
337.13849,-1457.0367,4551,-1456.0332,,0,0
337.13849,-1411.9097,4551,-1410.9369,,0,0
337.13849,-1366.7825,4551,-1365.8407,,0,0
337.13849,-1321.6553,4551,-1320.7444,,0,0
337.13849,-1276.5282,4551,-1275.6481,,0,0
337.13849,-1231.401,4551,-1230.5518,,0,0
337.13849,-1186.2739,4551,-1185.4554,,0,0
337.13849,-1141.1466,4551,-1140.3593,,0,0
337.13849,-1096.0195,4551,-1095.2629,,0,0
337.13849,-1050.8923,4551,-1050.1667,,0,0
337.13849,-1005.7651,4551,-1005.0704,,0,0
337.13849,-960.638,4551,-959.97412,,0,0
337.13849,-915.51086,4551,-914.87781,,0,0
337.13849,-870.38367,4551,-869.78156,,0,0
337.13849,-825.25653,4551,-824.68524,,0,0
337.13849,-780.12933,4551,-779.58905,,0,0
337.13849,-735.0022,4551,-734.49274,,0,0
337.13849,-4811.1812,4552,-4808.9429,,0,0
337.13849,-4805.2769,4552,-4803.0913,,0,0
337.13849,-4799.0762,4552,-4796.9443,,0,0
337.13849,-4792.5654,4552,-4790.4888,,0,0
337.13849,-4785.7285,4552,-4783.7075,,0,0
337.13849,-4778.5483,4552,-4776.585,,0,0
337.13849,-4041.8213,4552,-4036.6892,,0,0
337.13849,-4018.532,4552,-4011.7114,,0,0
337.13849,-2855.9788,4552,-2854.0178,,0,0
337.13849,-2810.8518,4552,-2808.9216,,0,0
337.13849,-2765.7246,4552,-2763.8252,,0,0
337.13849,-2720.5974,4552,-2718.729,,0,0
337.13849,-2675.4702,4552,-2673.6328,,0,0
337.13849,-2630.343,4552,-2628.5364,,0,0
337.13849,-2585.2158,4552,-2583.4402,,0,0
337.13849,-2540.0886,4552,-2538.344,,0,0
337.13849,-2494.9614,4552,-2493.2478,,0,0
337.13849,-2449.8342,4552,-2448.1514,,0,0
337.13849,-2404.7073,4552,-2403.0552,,0,0
337.13849,-2359.5801,4552,-2357.9587,,0,0
337.13849,-2314.4529,4552,-2312.8625,,0,0
337.13849,-2269.3257,4552,-2267.7661,,0,0
337.13849,-2224.1987,4552,-2222.6699,,0,0
337.13849,-2179.0713,4552,-2177.5737,,0,0
337.13849,-2133.9443,4552,-2132.4773,,0,0
337.13849,-2088.8171,4552,-2087.3811,,0,0
337.13849,-2043.6899,4552,-2042.2848,,0,0
337.13849,-1998.5629,4552,-1997.1885,,0,0
337.13849,-1953.4355,4552,-1952.0923,,0,0
337.13849,-1908.3083,4552,-1906.996,,0,0
337.13849,-1863.1812,4552,-1861.8997,,0,0
337.13849,-1818.0541,4552,-1816.8035,,0,0
337.13849,-4856.7485,4553,-4854.0566,,0,0
337.13849,-4853.1274,4553,-4850.4751,,0,0
337.13849,-4849.3252,4553,-4846.7139,,0,0
337.13849,-4845.332,4553,-4842.7627,,0,0
337.13849,-4841.1396,4553,-4838.6133,,0,0
337.13849,-4836.7363,4553,-4834.2554,,0,0
337.13849,-4832.1123,4553,-4829.6772,,0,0
337.13849,-4827.2568,4553,-4824.8687,,0,0
337.13849,-4822.1582,4553,-4819.8188,,0,0
337.13849,-4816.8037,4553,-4814.5142,,0,0
337.13849,-3992.5432,4553,-3984.9263,,0,0
337.13849,-3962.8257,4553,-3955.4443,,0,0
337.13849,-3929.637,4553,-3922.4236,,0,0
337.13849,-3891.5686,4553,-3885.3303,,0,0
337.13849,-3848.7766,4553,-3844.3359,,0,0
337.13849,-3803.6494,4553,-3800.6016,,0,0
337.13849,-3758.522,4553,-3755.9436,,0,0
337.13849,-3713.395,4553,-3710.8472,,0,0
337.13849,-3668.2676,4553,-3665.751,,0,0
337.13849,-3623.1406,4553,-3620.6548,,0,0
337.13849,-3578.0134,4553,-3575.5583,,0,0
337.13849,-3532.8862,4553,-3530.4622,,0,0
337.13849,-3487.759,4553,-3485.366,,0,0
337.13849,-3442.6321,4553,-3440.2698,,0,0
337.13849,-3397.5049,4553,-3395.1733,,0,0
337.13849,-3352.3777,4553,-3350.0771,,0,0
337.13849,-3307.2505,4553,-3304.9807,,0,0
337.13849,-3262.1233,4553,-3259.8845,,0,0
337.13849,-3216.9961,4553,-3214.7883,,0,0
337.13849,-3171.8691,4553,-3169.6919,,0,0
337.13849,-3126.7417,4553,-3124.5955,,0,0
337.13849,-3081.6145,4553,-3079.4993,,0,0
337.13849,-3036.4873,4553,-3034.4031,,0,0
337.13849,-2991.3604,4553,-2989.3066,,0,0
337.13849,-2946.2332,4553,-2944.2104,,0,0
337.13849,-2901.106,4553,-2899.1143,,0,0
337.13849,-4908.7686,4554,-4905.4263,,0,0
337.13849,-4907.7515,4554,-4904.4233,,0,0
337.13849,-4906.6836,4554,-4903.3706,,0,0
337.13849,-4905.5625,4554,-4902.2651,,0,0
337.13849,-4904.3848,4554,-4901.104,,0,0
